url,type,missing_required,missing_recommended,deprecated_or_retired,self_serving_review,rich_result_eligible,notes
https://www.orangejelly.co.uk/services/instagram-services-for-pubs,BreadcrumbList,,,no,no,yes,
https://www.orangejelly.co.uk/services/instagram-services-for-pubs,ListItem,,,no,no,no,unknown type for this validator (no required/recommended table for 'ListItem')
https://www.orangejelly.co.uk/services/paid-social-for-pubs,ProfessionalService,,,no,no,no,unknown type for this validator (no required/recommended table for 'ProfessionalService')
https://www.orangejelly.co.uk/services/paid-social-for-pubs,ImageObject,,,no,no,no,unknown type for this validator (no required/recommended table for 'ImageObject')
https://www.orangejelly.co.uk/services/paid-social-for-pubs,Person,,,no,no,no,unknown type for this validator (no required/recommended table for 'Person')
https://www.orangejelly.co.uk/services/paid-social-for-pubs,ContactPoint,,,no,no,no,unknown type for this validator (no required/recommended table for 'ContactPoint')
https://www.orangejelly.co.uk/services/paid-social-for-pubs,PostalAddress,,,no,no,no,unknown type for this validator (no required/recommended table for 'PostalAddress')
https://www.orangejelly.co.uk/services/paid-social-for-pubs,GeoCoordinates,,,no,no,no,unknown type for this validator (no required/recommended table for 'GeoCoordinates')
https://www.orangejelly.co.uk/services/paid-social-for-pubs,WebSite,,potentialAction,no,no,no,
https://www.orangejelly.co.uk/services/paid-social-for-pubs,BreadcrumbList,,,no,no,yes,
https://www.orangejelly.co.uk/services/paid-social-for-pubs,ListItem,,,no,no,no,unknown type for this validator (no required/recommended table for 'ListItem')
https://www.orangejelly.co.uk/services/paid-social-for-pubs,Service,,,no,no,no,unknown type for this validator (no required/recommended table for 'Service')
https://www.orangejelly.co.uk/services/paid-social-for-pubs,LocalBusiness,address,telephone; openingHoursSpecification; geo; url; priceRange; image,no,no,no,
https://www.orangejelly.co.uk/services/paid-social-for-pubs,Country,,,no,no,no,unknown type for this validator (no required/recommended table for 'Country')
https://www.orangejelly.co.uk/services/paid-social-for-pubs,OfferCatalog,,,no,no,no,unknown type for this validator (no required/recommended table for 'OfferCatalog')
https://www.orangejelly.co.uk/services/paid-social-for-pubs,Offer,,url; priceValidUntil,no,no,no,
https://www.orangejelly.co.uk/services/paid-social-for-pubs,PriceSpecification,,,no,no,no,unknown type for this validator (no required/recommended table for 'PriceSpecification')
https://www.orangejelly.co.uk/services/paid-social-for-pubs,FAQPage,,,yes,no,no,FAQ rich results are now limited to authoritative government/health sites (Aug 2023). Markup is still valid but most sites no longer earn a rich result.
https://www.orangejelly.co.uk/services/paid-social-for-pubs,Question,,,no,no,no,unknown type for this validator (no required/recommended table for 'Question')
https://www.orangejelly.co.uk/services/paid-social-for-pubs,Answer,,,no,no,no,unknown type for this validator (no required/recommended table for 'Answer')
https://www.orangejelly.co.uk/services/paid-social-for-pubs,Question,,,no,no,no,unknown type for this validator (no required/recommended table for 'Question')
https://www.orangejelly.co.uk/services/paid-social-for-pubs,Answer,,,no,no,no,unknown type for this validator (no required/recommended table for 'Answer')
https://www.orangejelly.co.uk/services/paid-social-for-pubs,Question,,,no,no,no,unknown type for this validator (no required/recommended table for 'Question')
https://www.orangejelly.co.uk/services/paid-social-for-pubs,Answer,,,no,no,no,unknown type for this validator (no required/recommended table for 'Answer')
https://www.orangejelly.co.uk/services/paid-social-for-pubs,Question,,,no,no,no,unknown type for this validator (no required/recommended table for 'Question')
https://www.orangejelly.co.uk/services/paid-social-for-pubs,Answer,,,no,no,no,unknown type for this validator (no required/recommended table for 'Answer')
https://www.orangejelly.co.uk/services/paid-social-for-pubs,Question,,,no,no,no,unknown type for this validator (no required/recommended table for 'Question')
https://www.orangejelly.co.uk/services/paid-social-for-pubs,Answer,,,no,no,no,unknown type for this validator (no required/recommended table for 'Answer')
https://www.orangejelly.co.uk/services/paid-social-for-pubs,BreadcrumbList,,,no,no,yes,
https://www.orangejelly.co.uk/services/paid-social-for-pubs,ListItem,,,no,no,no,unknown type for this validator (no required/recommended table for 'ListItem')
https://www.orangejelly.co.uk/services/paid-social-for-pubs,ListItem,,,no,no,no,unknown type for this validator (no required/recommended table for 'ListItem')
https://www.orangejelly.co.uk/services/paid-social-for-pubs,ListItem,,,no,no,no,unknown type for this validator (no required/recommended table for 'ListItem')
https://www.orangejelly.co.uk/services/social-media-marketing-for-pubs,ProfessionalService,,,no,no,no,unknown type for this validator (no required/recommended table for 'ProfessionalService')
https://www.orangejelly.co.uk/services/social-media-marketing-for-pubs,ImageObject,,,no,no,no,unknown type for this validator (no required/recommended table for 'ImageObject')
https://www.orangejelly.co.uk/services/social-media-marketing-for-pubs,Person,,,no,no,no,unknown type for this validator (no required/recommended table for 'Person')
https://www.orangejelly.co.uk/services/social-media-marketing-for-pubs,ContactPoint,,,no,no,no,unknown type for this validator (no required/recommended table for 'ContactPoint')
https://www.orangejelly.co.uk/services/social-media-marketing-for-pubs,PostalAddress,,,no,no,no,unknown type for this validator (no required/recommended table for 'PostalAddress')
https://www.orangejelly.co.uk/services/social-media-marketing-for-pubs,GeoCoordinates,,,no,no,no,unknown type for this validator (no required/recommended table for 'GeoCoordinates')
https://www.orangejelly.co.uk/services/social-media-marketing-for-pubs,WebSite,,potentialAction,no,no,no,
https://www.orangejelly.co.uk/services/social-media-marketing-for-pubs,BreadcrumbList,,,no,no,yes,
https://www.orangejelly.co.uk/services/social-media-marketing-for-pubs,ListItem,,,no,no,no,unknown type for this validator (no required/recommended table for 'ListItem')
https://www.orangejelly.co.uk/services/social-media-marketing-for-pubs,Service,,,no,no,no,unknown type for this validator (no required/recommended table for 'Service')
https://www.orangejelly.co.uk/services/social-media-marketing-for-pubs,LocalBusiness,address,telephone; openingHoursSpecification; geo; url; priceRange; image,no,no,no,
https://www.orangejelly.co.uk/services/social-media-marketing-for-pubs,Country,,,no,no,no,unknown type for this validator (no required/recommended table for 'Country')
https://www.orangejelly.co.uk/services/social-media-marketing-for-pubs,OfferCatalog,,,no,no,no,unknown type for this validator (no required/recommended table for 'OfferCatalog')
https://www.orangejelly.co.uk/services/social-media-marketing-for-pubs,Offer,,url; priceValidUntil,no,no,no,
https://www.orangejelly.co.uk/services/social-media-marketing-for-pubs,PriceSpecification,,,no,no,no,unknown type for this validator (no required/recommended table for 'PriceSpecification')
https://www.orangejelly.co.uk/services/social-media-marketing-for-pubs,FAQPage,,,yes,no,no,FAQ rich results are now limited to authoritative government/health sites (Aug 2023). Markup is still valid but most sites no longer earn a rich result.
https://www.orangejelly.co.uk/services/social-media-marketing-for-pubs,Question,,,no,no,no,unknown type for this validator (no required/recommended table for 'Question')
https://www.orangejelly.co.uk/services/social-media-marketing-for-pubs,Answer,,,no,no,no,unknown type for this validator (no required/recommended table for 'Answer')
https://www.orangejelly.co.uk/services/social-media-marketing-for-pubs,Question,,,no,no,no,unknown type for this validator (no required/recommended table for 'Question')
https://www.orangejelly.co.uk/services/social-media-marketing-for-pubs,Answer,,,no,no,no,unknown type for this validator (no required/recommended table for 'Answer')
https://www.orangejelly.co.uk/services/social-media-marketing-for-pubs,Question,,,no,no,no,unknown type for this validator (no required/recommended table for 'Question')
https://www.orangejelly.co.uk/services/social-media-marketing-for-pubs,Answer,,,no,no,no,unknown type for this validator (no required/recommended table for 'Answer')
https://www.orangejelly.co.uk/services/social-media-marketing-for-pubs,Question,,,no,no,no,unknown type for this validator (no required/recommended table for 'Question')
https://www.orangejelly.co.uk/services/social-media-marketing-for-pubs,Answer,,,no,no,no,unknown type for this validator (no required/recommended table for 'Answer')
https://www.orangejelly.co.uk/services/social-media-marketing-for-pubs,Question,,,no,no,no,unknown type for this validator (no required/recommended table for 'Question')
https://www.orangejelly.co.uk/services/social-media-marketing-for-pubs,Answer,,,no,no,no,unknown type for this validator (no required/recommended table for 'Answer')
https://www.orangejelly.co.uk/services/social-media-marketing-for-pubs,BreadcrumbList,,,no,no,yes,
https://www.orangejelly.co.uk/services/social-media-marketing-for-pubs,ListItem,,,no,no,no,unknown type for this validator (no required/recommended table for 'ListItem')
https://www.orangejelly.co.uk/services/social-media-marketing-for-pubs,ListItem,,,no,no,no,unknown type for this validator (no required/recommended table for 'ListItem')
https://www.orangejelly.co.uk/services/social-media-marketing-for-pubs,ListItem,,,no,no,no,unknown type for this validator (no required/recommended table for 'ListItem')
https://www.orangejelly.co.uk/ways-to-work,ProfessionalService,,,no,no,no,unknown type for this validator (no required/recommended table for 'ProfessionalService')
https://www.orangejelly.co.uk/ways-to-work,ImageObject,,,no,no,no,unknown type for this validator (no required/recommended table for 'ImageObject')
https://www.orangejelly.co.uk/ways-to-work,Person,,,no,no,no,unknown type for this validator (no required/recommended table for 'Person')
https://www.orangejelly.co.uk/ways-to-work,ContactPoint,,,no,no,no,unknown type for this validator (no required/recommended table for 'ContactPoint')
https://www.orangejelly.co.uk/ways-to-work,PostalAddress,,,no,no,no,unknown type for this validator (no required/recommended table for 'PostalAddress')
https://www.orangejelly.co.uk/ways-to-work,GeoCoordinates,,,no,no,no,unknown type for this validator (no required/recommended table for 'GeoCoordinates')
https://www.orangejelly.co.uk/ways-to-work,WebSite,,potentialAction,no,no,no,
https://www.orangejelly.co.uk/ways-to-work,BreadcrumbList,,,no,no,yes,
https://www.orangejelly.co.uk/ways-to-work,ListItem,,,no,no,no,unknown type for this validator (no required/recommended table for 'ListItem')
https://www.orangejelly.co.uk/ways-to-work,ItemList,,,no,no,no,unknown type for this validator (no required/recommended table for 'ItemList')
https://www.orangejelly.co.uk/ways-to-work,ListItem,,,no,no,no,unknown type for this validator (no required/recommended table for 'ListItem')
https://www.orangejelly.co.uk/ways-to-work,ListItem,,,no,no,no,unknown type for this validator (no required/recommended table for 'ListItem')
